y_adjust,monkey_bid,remaining_budget,reward,computer_bid,offer_value,win,budget_liquid,reward_liquid,monkey_final_bid,task_failure
0,0.434259922491289,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.113753753736919,1,0,0.166780784702838,1,0,1.2,-0.15,0.113753753736919,NaN
-197.145646058824,0.266666666666667,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.297540418680356,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
-481.513291271324,0.963218390804598,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
424,0.248484944950225,1,0,0.609889149439208,2,0,1.2,-0.15,0.248484944950225,NaN
-472,0.757839811457013,0.325227425403942,1,0.674772574596058,1,1,0.39027291048473,0.15,0.757839811457013,NaN
0,0.770141683440134,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.419948730711521,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.759906193662392,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.845004164307683,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.465333766654229,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.0537767037656163,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.646391850594446,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.847430314641197,0.413376167093281,3,0.586623832906719,3,1,0.496051400511937,0.75,0.847430314641197,NaN
-313.624756323661,0.825287356321839,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
48,0.521318506731529,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
136,0.258607121703256,1,0,0.945149291969808,3,0,1.2,-0.15,0.258607121703256,NaN
436.192431283656,0.211494252873563,1,0,0.568736476865319,2,0,1.2,-0.15,0.211494252873563,NaN
320,0.0606701693848221,1,0,0.505296664898594,2,0,1.2,-0.15,0.0606701693848221,NaN
-161.242579307277,0.340229885057471,0.718294829083913,2,0.281705170916087,2,1,0.861953794900696,0.45,0.340229885057471,NaN
272,0.503300390053845,1,0,0.548664334309849,3,0,1.2,-0.15,0.503300390053845,NaN
180.364553348601,0.67816091954023,1,0,0.686287553355039,2,0,1.2,-0.15,0.67816091954023,NaN
400,0.21210466656953,0.822997330544733,1,0.177002669455267,1,1,0.98759679665368,0.15,0.21210466656953,NaN
0,0.711968151800527,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.564471928794093,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.366454419738179,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.413593916186875,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.529735302145032,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.259709434251954,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.177119469753254,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.467484642433365,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.187541288356109,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.764659391015513,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.575189585999971,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.250313604832899,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.488306818841278,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.85198821684553,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.1634296283196,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.743543069964734,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.66976096907668,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.028657664402626,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.180387069006719,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.975065247859203,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.754756474061852,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.970296167494725,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.930456452400592,0.738985483056812,3,0.261014516943188,3,1,0.886782579668175,0.75,0.930456452400592,NaN
0,0.645872214211774,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.38882651488979,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.449689732247289,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.691452257859001,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.340324619640095,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.432932045084402,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.160693184022354,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.485838227301663,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.604116294565194,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.277511592918947,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
0,0.734525058837346,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.603464713048098,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,no_fixation
0,0.555152318901981,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,no_fixation
0,0.690935157788664,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,no_fixation
